0	icon/rf5/Icon_ch000.png
1	icon/rf5/Icon_ch001.png
2	icon/rf5/Icon_ch002.png
3	icon/rf5/Icon_ch003.png
4	icon/rf5/Icon_ch004.png
5	icon/rf5/Icon_ch005.png
6	icon/rf5/Icon_ch006.png
7	icon/rf5/Icon_ch007.png
8	icon/rf5/Icon_ch008.png
9	icon/rf5/Icon_ch009.png
10	icon/rf5/Icon_ch010.png
11	icon/rf5/Icon_ch011.png
12	icon/rf5/Icon_ch012.png
13	icon/rf5/Icon_ch013.png
14	icon/rf5/Icon_ch014.png
15	icon/rf5/Icon_ch015.png
16	icon/rf5/Icon_ch016.png
17	icon/rf5/Icon_ch017.png
18	icon/rf5/Icon_ch018.png
19	icon/rf5/Icon_ch019.png
20	icon/rf5/Icon_ch020.png
21	icon/rf5/Icon_ch021.png
22	icon/rf5/Icon_ch022.png
24	icon/rf5/Icon_ch024.png
26	icon/rf5/Icon_ch026.png
27	icon/rf5/Icon_ch027.png
28	icon/rf5/Icon_ch028.png
32	icon/rf5/Icon_ch032.png
33	icon/rf5/Icon_ch033.png
37	icon/rf5/Icon_ch030_000_000.png
38	icon/rf5/Icon_ch030_001_000.png
39	icon/rf5/Icon_ch030_002_000.png
40	icon/rf5/Icon_ch031_000_000.png
41	icon/rf5/Icon_ch031_001_000.png
42	icon/rf5/Icon_ch031_002_000.png
